step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,10.525000,0.075000,1,210,0.020919
1,10.525000,0.125000,2,210,0.001065
2,10.575000,0.125000,2,211,0.000000
3,10.575000,0.175000,3,211,0.000000
4,10.625000,0.175000,3,212,0.000000
5,10.625000,0.125000,2,212,0.014545
6,10.625000,0.175000,3,212,0.000000
7,10.625000,0.225000,4,212,0.000000
8,10.625000,0.275000,5,212,0.000000
9,10.625000,0.325000,6,212,0.007751
10,10.675000,0.325000,6,213,0.010165
11,10.725000,0.325000,6,214,0.001203
12,10.675000,0.325000,6,213,0.000000
13,10.675000,0.375000,7,213,0.011955
14,10.675000,0.425000,8,213,0.001515
15,10.675000,0.475000,9,213,0.000000
16,10.625000,0.475000,9,212,0.000000
17,10.625000,0.525000,10,212,0.000000
18,10.575000,0.525000,10,211,0.000000
19,10.575000,0.575000,11,211,0.000000
20,10.525000,0.575000,11,210,0.011088
21,10.475000,0.575000,11,209,0.010593
22,10.475000,0.525000,10,209,0.000000
23,10.425000,0.525000,10,208,0.000000
24,10.375000,0.525000,10,207,0.005667
25,10.325000,0.525000,10,206,0.011111
26,10.275000,0.525000,10,205,0.000000
27,10.225000,0.525000,10,204,0.000000
28,10.225000,0.575000,11,204,0.009179
29,10.225000,0.625000,12,204,0.000000
30,10.175000,0.625000,12,203,0.002760
31,10.125000,0.625000,12,202,0.000000
32,10.125000,0.575000,11,202,0.000000
33,10.075000,0.575000,11,201,0.000000
34,10.025000,0.575000,11,200,0.000380
35,10.075000,0.575000,11,201,0.000000
36,10.025000,0.575000,11,200,0.000000
37,10.075000,0.575000,11,201,0.000201
38,10.025000,0.575000,11,200,0.000000
39,9.975000,0.575000,11,199,0.003437
40,9.925000,0.575000,11,198,0.003183
41,9.975000,0.575000,11,199,0.016448
42,9.925000,0.575000,11,198,0.005276
43,9.875000,0.575000,11,197,0.000000
44,9.825000,0.575000,11,196,0.000000
45,9.825000,0.625000,12,196,0.000000
46,9.775000,0.625000,12,195,0.000000
47,9.725000,0.625000,12,194,0.000000
48,9.675000,0.625000,12,193,0.028132
49,9.725000,0.625000,12,194,0.015572
