step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.875000,6.175000,123,197,0.014694
1,9.875000,6.125000,122,197,0.006578
2,9.875000,6.075000,121,197,0.024225
3,9.925000,6.075000,121,198,0.023819
4,9.925000,6.025000,120,198,0.024641
5,9.925000,5.975000,119,198,0.009643
6,9.975000,5.975000,119,199,0.019833
7,9.975000,5.925000,118,199,0.014928
8,9.975000,5.875000,117,199,0.021519
9,9.975000,5.825000,116,199,0.016861
10,9.975000,5.775000,115,199,0.056450
11,10.025000,5.775000,115,200,0.027881
12,10.025000,5.725000,114,200,0.035865
13,9.975000,5.725000,114,199,0.033581
14,9.975000,5.675000,113,199,0.058890
15,9.975000,5.625000,112,199,0.033602
16,9.975000,5.575000,111,199,0.034281
17,9.925000,5.575000,111,198,0.054019
18,9.925000,5.525000,110,198,0.044532
19,9.925000,5.475000,109,198,0.035644
20,9.925000,5.425000,108,198,0.048156
21,9.975000,5.425000,108,199,0.031624
22,9.975000,5.475000,109,199,0.056302
23,9.975000,5.425000,108,199,0.031114
24,9.975000,5.375000,107,199,0.055592
25,9.975000,5.325000,106,199,0.053916
26,9.925000,5.325000,106,198,0.055568
27,9.925000,5.275000,105,198,0.057057
28,9.875000,5.275000,105,197,0.060196
29,9.825000,5.275000,105,196,0.042127
30,9.775000,5.275000,105,195,0.077300
31,9.775000,5.225000,104,195,0.069014
32,9.825000,5.225000,104,196,0.063800
33,9.825000,5.275000,105,196,0.057507
34,9.775000,5.275000,105,195,0.057698
35,9.775000,5.225000,104,195,0.069438
36,9.725000,5.225000,104,194,0.079235
37,9.675000,5.225000,104,193,0.070782
38,9.725000,5.225000,104,194,0.084326
39,9.675000,5.225000,104,193,0.096861
40,9.675000,5.175000,103,193,0.089120
41,9.675000,5.125000,102,193,0.083553
42,9.625000,5.125000,102,192,0.082686
43,9.575000,5.125000,102,191,0.097923
44,9.525000,5.125000,102,190,0.104711
45,9.475000,5.125000,102,189,0.098874
46,9.425000,5.125000,102,188,0.099913
47,9.475000,5.125000,102,189,0.103650
48,9.475000,5.075000,101,189,0.099359
49,9.425000,5.075000,101,188,0.109067
