step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,9.875000,4.125000,82,197,0.000000
1,9.875000,4.175000,83,197,0.001574
2,9.875000,4.125000,82,197,0.002566
3,9.875000,4.075000,81,197,0.000000
4,9.875000,4.125000,82,197,0.005749
5,9.825000,4.125000,82,196,0.006782
6,9.825000,4.175000,83,196,0.006828
7,9.825000,4.225000,84,196,0.008060
8,9.875000,4.225000,84,197,0.002732
9,9.825000,4.225000,84,196,0.002110
10,9.825000,4.275000,85,196,0.000000
11,9.825000,4.325000,86,196,0.003478
12,9.825000,4.375000,87,196,0.002478
13,9.825000,4.425000,88,196,0.000000
14,9.775000,4.425000,88,195,0.000000
15,9.775000,4.475000,89,195,0.005121
16,9.775000,4.525000,90,195,0.005501
17,9.775000,4.575000,91,195,0.000000
18,9.725000,4.575000,91,194,0.028247
19,9.675000,4.575000,91,193,0.012150
20,9.675000,4.525000,90,193,0.013122
21,9.625000,4.525000,90,192,0.000000
22,9.625000,4.475000,89,192,0.010225
23,9.625000,4.525000,90,192,0.028290
24,9.675000,4.525000,90,193,0.020117
25,9.675000,4.575000,91,193,0.000000
26,9.675000,4.625000,92,193,0.004652
27,9.725000,4.625000,92,194,0.000000
28,9.725000,4.675000,93,194,0.000000
29,9.725000,4.725000,94,194,0.008397
30,9.675000,4.725000,94,193,0.000000
31,9.675000,4.775000,95,193,0.000000
32,9.725000,4.775000,95,194,0.011547
33,9.675000,4.775000,95,193,0.006128
34,9.675000,4.825000,96,193,0.015039
35,9.675000,4.875000,97,193,0.020750
36,9.625000,4.875000,97,192,0.004976
37,9.675000,4.875000,97,193,0.009824
38,9.625000,4.875000,97,192,0.009147
39,9.625000,4.925000,98,192,0.000000
40,9.675000,4.925000,98,193,0.003404
41,9.675000,4.875000,97,193,0.016835
42,9.625000,4.875000,97,192,0.000000
43,9.625000,4.925000,98,192,0.004164
44,9.625000,4.975000,99,192,0.000000
45,9.575000,4.975000,99,191,0.000000
46,9.575000,5.025000,100,191,0.019377
47,9.575000,5.075000,101,191,0.010975
48,9.525000,5.075000,101,190,0.000000
49,9.525000,5.125000,102,190,0.000000
