step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,12.675000,10.325000,206,253,0.011857
1,12.625000,10.325000,206,252,0.000000
2,12.575000,10.325000,206,251,0.001136
3,12.525000,10.325000,206,250,0.000000
4,12.575000,10.325000,206,251,0.014810
5,12.575000,10.275000,205,251,0.000000
6,12.525000,10.275000,205,250,0.006029
7,12.475000,10.275000,205,249,0.007037
8,12.475000,10.225000,204,249,0.005992
9,12.425000,10.225000,204,248,0.000000
10,12.375000,10.225000,204,247,0.006858
11,12.325000,10.225000,204,246,0.000000
12,12.325000,10.175000,203,246,0.000000
13,12.325000,10.225000,204,246,0.006597
14,12.325000,10.275000,205,246,0.008687
15,12.325000,10.225000,204,246,0.000649
16,12.375000,10.225000,204,247,0.002430
17,12.375000,10.275000,205,247,0.003050
18,12.425000,10.275000,205,248,0.004887
19,12.475000,10.275000,205,249,0.000000
20,12.475000,10.225000,204,249,0.003095
21,12.475000,10.175000,203,249,0.009058
22,12.475000,10.125000,202,249,0.002211
23,12.525000,10.125000,202,250,0.002184
24,12.575000,10.125000,202,251,0.000000
25,12.575000,10.075000,201,251,0.008091
26,12.575000,10.125000,202,251,0.000000
27,12.625000,10.125000,202,252,0.000000
28,12.625000,10.175000,203,252,0.004510
29,12.625000,10.225000,204,252,0.000000
30,12.625000,10.175000,203,252,0.025988
31,12.625000,10.125000,202,252,0.002638
32,12.675000,10.125000,202,253,0.001319
33,12.675000,10.075000,201,253,0.000406
34,12.675000,10.025000,200,253,0.000000
35,12.675000,10.075000,201,253,0.009063
36,12.675000,10.125000,202,253,0.000185
37,12.675000,10.175000,203,253,0.006582
38,12.625000,10.175000,203,252,0.007248
39,12.675000,10.175000,203,253,0.000673
40,12.675000,10.225000,204,253,0.001557
41,12.725000,10.225000,204,254,0.000000
42,12.725000,10.175000,203,254,0.004438
43,12.725000,10.125000,202,254,0.012854
44,12.725000,10.175000,203,254,0.009984
45,12.725000,10.225000,204,254,0.000000
46,12.725000,10.175000,203,254,0.000000
47,12.725000,10.225000,204,254,0.008191
48,12.725000,10.175000,203,254,0.002468
49,12.775000,10.175000,203,255,0.002975
