step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,7.825000,7.675000,153,156,0.000000
1,7.825000,7.625000,152,156,0.000000
2,7.825000,7.575000,151,156,0.000000
3,7.825000,7.525000,150,156,0.000000
4,7.825000,7.475000,149,156,0.000000
5,7.825000,7.425000,148,156,0.000000
6,7.825000,7.375000,147,156,0.000000
7,7.825000,7.325000,146,156,0.004176
8,7.825000,7.275000,145,156,0.000000
9,7.825000,7.225000,144,156,0.000000
10,7.825000,7.175000,143,156,0.017599
11,7.875000,7.175000,143,157,0.004320
12,7.875000,7.125000,142,157,0.001101
13,7.875000,7.075000,141,157,0.010170
14,7.825000,7.075000,141,156,0.013384
15,7.825000,7.125000,142,156,0.003201
16,7.825000,7.075000,141,156,0.004946
17,7.825000,7.025000,140,156,0.003987
18,7.875000,7.025000,140,157,0.014680
19,7.875000,7.075000,141,157,0.000000
20,7.875000,7.025000,140,157,0.012244
21,7.925000,7.025000,140,158,0.001259
22,7.875000,7.025000,140,157,0.001851
23,7.875000,6.975000,139,157,0.021606
24,7.875000,6.925000,138,157,0.009124
25,7.875000,6.875000,137,157,0.021311
26,7.875000,6.925000,138,157,0.000000
27,7.875000,6.875000,137,157,0.007266
28,7.875000,6.825000,136,157,0.000000
29,7.825000,6.825000,136,156,0.022055
30,7.825000,6.775000,135,156,0.014807
31,7.875000,6.775000,135,157,0.006963
32,7.875000,6.725000,134,157,0.007932
33,7.875000,6.675000,133,157,0.026285
34,7.875000,6.625000,132,157,0.005954
35,7.825000,6.625000,132,156,0.012245
36,7.875000,6.625000,132,157,0.006858
37,7.875000,6.575000,131,157,0.025566
38,7.875000,6.525000,130,157,0.003005
39,7.925000,6.525000,130,158,0.000000
40,7.925000,6.575000,131,158,0.010012
41,7.975000,6.575000,131,159,0.001661
42,7.925000,6.575000,131,158,0.013898
43,7.925000,6.525000,130,158,0.000000
44,7.925000,6.475000,129,158,0.007683
45,7.925000,6.425000,128,158,0.011879
46,7.925000,6.475000,129,158,0.025655
47,7.925000,6.425000,128,158,0.007185
48,7.925000,6.475000,129,158,0.002243
49,7.975000,6.475000,129,159,0.004084
