step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.625000,7.225000,144,72,0.000000
1,3.575000,7.225000,144,71,0.005733
2,3.575000,7.175000,143,71,0.000000
3,3.525000,7.175000,143,70,0.000000
4,3.525000,7.225000,144,70,0.030109
5,3.525000,7.175000,143,70,0.017725
6,3.525000,7.225000,144,70,0.000000
7,3.525000,7.175000,143,70,0.000000
8,3.525000,7.125000,142,70,0.007729
9,3.525000,7.075000,141,70,0.000000
10,3.525000,7.125000,142,70,0.005823
11,3.525000,7.075000,141,70,0.012308
12,3.525000,7.025000,140,70,0.010933
13,3.575000,7.025000,140,71,0.006371
14,3.575000,7.075000,141,71,0.007464
15,3.575000,7.025000,140,71,0.001667
16,3.525000,7.025000,140,70,0.000514
17,3.575000,7.025000,140,71,0.019244
18,3.575000,6.975000,139,71,0.004050
19,3.525000,6.975000,139,70,0.000000
20,3.475000,6.975000,139,69,0.002701
21,3.475000,6.925000,138,69,0.000000
22,3.525000,6.925000,138,70,0.000000
23,3.475000,6.925000,138,69,0.000000
24,3.525000,6.925000,138,70,0.000000
25,3.525000,6.975000,139,70,0.000000
26,3.475000,6.975000,139,69,0.000000
27,3.475000,7.025000,140,69,0.000000
28,3.425000,7.025000,140,68,0.002389
29,3.425000,7.075000,141,68,0.005375
30,3.375000,7.075000,141,67,0.013768
31,3.325000,7.075000,141,66,0.003764
32,3.375000,7.075000,141,67,0.007861
33,3.425000,7.075000,141,68,0.001968
34,3.425000,7.125000,142,68,0.000000
35,3.475000,7.125000,142,69,0.000000
36,3.475000,7.175000,143,69,0.000000
37,3.425000,7.175000,143,68,0.006834
38,3.425000,7.225000,144,68,0.003158
39,3.475000,7.225000,144,69,0.000000
40,3.475000,7.275000,145,69,0.001598
41,3.475000,7.225000,144,69,0.000000
42,3.525000,7.225000,144,70,0.020927
43,3.475000,7.225000,144,69,0.002402
44,3.475000,7.175000,143,69,0.001067
45,3.425000,7.175000,143,68,0.000000
46,3.375000,7.175000,143,67,0.000000
47,3.425000,7.175000,143,68,0.021437
48,3.475000,7.175000,143,69,0.004170
49,3.525000,7.175000,143,70,0.000000
