step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,11.825000,9.775000,195,236,0.000959
1,11.825000,9.825000,196,236,0.004738
2,11.775000,9.825000,196,235,0.000000
3,11.825000,9.825000,196,236,0.000000
4,11.825000,9.875000,197,236,0.000000
5,11.825000,9.925000,198,236,0.000000
6,11.875000,9.925000,198,237,0.000000
7,11.875000,9.875000,197,237,0.000000
8,11.875000,9.825000,196,237,0.013029
9,11.875000,9.875000,197,237,0.005977
10,11.875000,9.825000,196,237,0.010103
11,11.875000,9.775000,195,237,0.000000
12,11.925000,9.775000,195,238,0.007556
13,11.925000,9.725000,194,238,0.000000
14,11.875000,9.725000,194,237,0.000000
15,11.825000,9.725000,194,236,0.000676
16,11.875000,9.725000,194,237,0.002347
17,11.825000,9.725000,194,236,0.000000
18,11.875000,9.725000,194,237,0.014492
19,11.825000,9.725000,194,236,0.021799
20,11.875000,9.725000,194,237,0.000000
21,11.925000,9.725000,194,238,0.000000
22,11.975000,9.725000,194,239,0.000000
23,11.925000,9.725000,194,238,0.011544
24,11.975000,9.725000,194,239,0.000000
25,12.025000,9.725000,194,240,0.000000
26,12.025000,9.775000,195,240,0.007412
27,11.975000,9.775000,195,239,0.005197
28,11.975000,9.825000,196,239,0.000000
29,12.025000,9.825000,196,240,0.000000
30,11.975000,9.825000,196,239,0.000000
31,11.975000,9.875000,197,239,0.002555
32,11.975000,9.925000,198,239,0.007715
33,12.025000,9.925000,198,240,0.000000
34,12.075000,9.925000,198,241,0.000000
35,12.075000,9.975000,199,241,0.000000
36,12.075000,10.025000,200,241,0.000000
37,12.025000,10.025000,200,240,0.000000
38,12.075000,10.025000,200,241,0.013018
39,12.075000,10.075000,201,241,0.000000
40,12.025000,10.075000,201,240,0.009233
41,12.025000,10.125000,202,240,0.000000
42,12.025000,10.075000,201,240,0.000000
43,12.075000,10.075000,201,241,0.000000
44,12.075000,10.125000,202,241,0.000000
45,12.025000,10.125000,202,240,0.000000
46,12.025000,10.075000,201,240,0.002406
47,11.975000,10.075000,201,239,0.001739
48,12.025000,10.075000,201,240,0.000000
49,12.025000,10.125000,202,240,0.000000
