step,pos_x_m,pos_y_m,pos_i,pos_j,concentration
0,3.225000,2.675000,53,64,0.000673
1,3.225000,2.725000,54,64,0.019015
2,3.225000,2.675000,53,64,0.000000
3,3.275000,2.675000,53,65,0.006537
4,3.275000,2.725000,54,65,0.017479
5,3.275000,2.775000,55,65,0.004031
6,3.225000,2.775000,55,64,0.022446
7,3.225000,2.825000,56,64,0.029005
8,3.225000,2.875000,57,64,0.025352
9,3.275000,2.875000,57,65,0.000000
10,3.275000,2.925000,58,65,0.020170
11,3.275000,2.975000,59,65,0.021759
12,3.275000,3.025000,60,65,0.017946
13,3.275000,3.075000,61,65,0.008731
14,3.275000,3.125000,62,65,0.013643
15,3.275000,3.175000,63,65,0.020279
16,3.225000,3.175000,63,64,0.030587
17,3.225000,3.225000,64,64,0.041784
18,3.225000,3.275000,65,64,0.021293
19,3.225000,3.325000,66,64,0.035907
20,3.225000,3.375000,67,64,0.024019
21,3.225000,3.325000,66,64,0.030029
22,3.225000,3.375000,67,64,0.046859
23,3.225000,3.425000,68,64,0.031380
24,3.225000,3.475000,69,64,0.057053
25,3.175000,3.475000,69,63,0.028683
26,3.175000,3.525000,70,63,0.042620
27,3.225000,3.525000,70,64,0.040754
28,3.225000,3.575000,71,64,0.068338
29,3.225000,3.525000,70,64,0.051959
30,3.275000,3.525000,70,65,0.040738
31,3.225000,3.525000,70,64,0.046912
32,3.225000,3.575000,71,64,0.058663
33,3.225000,3.625000,72,64,0.056849
34,3.225000,3.675000,73,64,0.055181
35,3.225000,3.725000,74,64,0.061971
36,3.225000,3.675000,73,64,0.047816
37,3.225000,3.725000,74,64,0.073446
38,3.225000,3.775000,75,64,0.054341
39,3.225000,3.825000,76,64,0.063013
40,3.275000,3.825000,76,65,0.072368
41,3.225000,3.825000,76,64,0.064390
42,3.175000,3.825000,76,63,0.060783
43,3.125000,3.825000,76,62,0.058337
44,3.175000,3.825000,76,63,0.044258
45,3.175000,3.875000,77,63,0.046565
46,3.175000,3.925000,78,63,0.058946
47,3.125000,3.925000,78,62,0.088402
48,3.125000,3.975000,79,62,0.055957
49,3.075000,3.975000,79,61,0.069963
